"GEO_ID","NAME","B27001G_001E","B27001G_001EA","B27001G_001M","B27001G_001MA","B27001G_002E","B27001G_002EA","B27001G_002M","B27001G_002MA","B27001G_003E","B27001G_003M","B27001G_003MA","B27001G_003EA","B27001G_004E","B27001G_004EA","B27001G_004M","B27001G_004MA","B27001G_005E","B27001G_005EA","B27001G_005M","B27001G_005MA","B27001G_006E","B27001G_006EA","B27001G_006M","B27001G_006MA","B27001G_007E","B27001G_007EA","B27001G_007M","B27001G_007MA","B27001G_008E","B27001G_008EA","B27001G_008M","B27001G_008MA","B27001G_009E","B27001G_009EA","B27001G_009M","B27001G_009MA","B27001G_010E","B27001G_010EA","B27001G_010M","B27001G_010MA","B27001G_011E","B27001G_011EA","B27001G_011M","B27001G_011MA","B27001G_012E","B27001G_012EA","B27001G_012M","B27001G_012MA","B27001G_013E","B27001G_013EA","B27001G_013M","B27001G_013MA","B27001G_014E","B27001G_014M","B27001G_014MA","B27001G_014EA","B27001G_015E","B27001G_015EA","B27001G_015M","B27001G_015MA","B27001G_016E","B27001G_016EA","B27001G_016M","B27001G_016MA","B27001G_017E","B27001G_017EA","B27001G_017M","B27001G_017MA","B27001G_018E","B27001G_018EA","B27001G_018M","B27001G_018MA","B27001G_019E","B27001G_019EA","B27001G_019M","B27001G_019MA","B27001G_020E","B27001G_020EA","B27001G_020M","B27001G_020MA","B27001G_021E","B27001G_021EA","B27001G_021M","B27001G_021MA","B27001G_022E","B27001G_022EA","B27001G_022M","B27001G_022MA","B27001G_023E","B27001G_023EA","B27001G_023M","B27001G_023MA","B27001G_024E","B27001G_024EA","B27001G_024M","B27001G_024MA","B27001G_025E","B27001G_025M","B27001G_025MA","B27001G_025EA","B27001G_026E","B27001G_026EA","B27001G_026M","B27001G_026MA","B27001G_027E","B27001G_027EA","B27001G_027M","B27001G_027MA","B27001G_028E","B27001G_028EA","B27001G_028M","B27001G_028MA",
"0500000US34005","Burlington County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34007","Camden County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34009","Cape May County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34011","Cumberland County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34013","Essex County, New Jersey","24462","null","4642","null","4894","null","1822","null","4894","1822","null","null","0","null","213","null","6095","null","1654","null","5942","null","1648","null","153","null","202","null","3661","null","1309","null","3200","null","1269","null","461","null","326","null","2391","null","923","null","2115","null","831","null","276","null","272","null","1892","602","null","null","1837","null","586","null","55","null","91","null","2647","null","1046","null","1732","null","863","null","915","null","650","null","1694","null","884","null","1661","null","882","null","33","null","57","null","829","null","514","null","829","null","514","null","0","213","null","null","359","null","283","null","289","null","227","null","70","null","108","null",
"0500000US34015","Gloucester County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34017","Hudson County, New Jersey","29700","null","4785","null","5140","null","1521","null","5075","1514","null","null","65","null","113","null","7222","null","1867","null","7170","null","1866","null","52","null","86","null","2017","null","866","null","1800","null","818","null","217","null","191","null","5396","null","1765","null","3756","null","1353","null","1640","null","847","null","2747","977","null","null","2399","null","941","null","348","null","327","null","2393","null","935","null","2008","null","853","null","385","null","344","null","2519","null","998","null","2341","null","998","null","178","null","216","null","1609","null","680","null","1609","null","680","null","0","213","null","null","657","null","423","null","657","null","423","null","0","null","213","null",
"0500000US34019","Hunterdon County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34021","Mercer County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34023","Middlesex County, New Jersey","29587","null","5527","null","5733","null","2148","null","5688","2146","null","null","45","null","74","null","9574","null","2856","null","9482","null","2854","null","92","null","125","null","3787","null","1167","null","3441","null","1138","null","346","null","299","null","2215","null","889","null","1768","null","751","null","447","null","451","null","1678","591","null","null","1500","null","600","null","178","null","149","null","3334","null","1010","null","2953","null","928","null","381","null","406","null","1701","null","703","null","1607","null","680","null","94","null","115","null","913","null","642","null","913","null","642","null","0","213","null","null","652","null","461","null","652","null","461","null","0","null","213","null",
"0500000US34025","Monmouth County, New Jersey","12951","null","2788","null","2636","null","763","null","2636","763","null","null","0","null","213","null","4002","null","1356","null","3736","null","1179","null","266","null","438","null","1384","null","867","null","1279","null","851","null","105","null","115","null","625","null","348","null","625","null","348","null","0","null","213","null","1751","883","null","null","1299","null","762","null","452","null","505","null","688","null","442","null","655","null","452","null","33","null","56","null","749","null","376","null","642","null","361","null","107","null","175","null","726","null","507","null","726","null","507","null","0","213","null","null","390","null","351","null","390","null","351","null","0","null","213","null",
"0500000US34027","Morris County, New Jersey","10587","null","3015","null","2095","null","1087","null","2095","1087","null","null","0","null","213","null","3198","null","1429","null","2835","null","1416","null","363","null","352","null","1307","null","671","null","1220","null","650","null","87","null","150","null","1208","null","599","null","1152","null","611","null","56","null","99","null","624","406","null","null","624","null","406","null","0","null","213","null","1021","null","511","null","1021","null","511","null","0","null","213","null","624","null","359","null","624","null","359","null","0","null","213","null","270","null","207","null","270","null","207","null","0","213","null","null","240","null","220","null","240","null","220","null","0","null","213","null",
"0500000US34029","Ocean County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34031","Passaic County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34033","Salem County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34035","Somerset County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34037","Sussex County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34039","Union County, New Jersey","17909","null","3149","null","3888","null","1600","null","3888","1600","null","null","0","null","213","null","5909","null","1510","null","5909","null","1510","null","0","null","213","null","1619","null","809","null","1274","null","764","null","345","null","272","null","1620","null","822","null","1238","null","635","null","382","null","334","null","1572","760","null","null","1207","null","667","null","365","null","386","null","1522","null","452","null","1522","null","452","null","0","null","213","null","991","null","460","null","919","null","421","null","72","null","130","null","547","null","405","null","547","null","405","null","0","213","null","null","241","null","231","null","241","null","231","null","0","null","213","null",
"0500000US34041","Warren County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35001","Bernalillo County, New Mexico","30271","null","5204","null","6379","null","2130","null","6347","2126","null","null","32","null","54","null","7435","null","2193","null","7287","null","2221","null","148","null","259","null","3341","null","1350","null","3051","null","1341","null","290","null","310","null","4039","null","1234","null","3801","null","1195","null","238","null","247","null","2774","1038","null","null","2458","null","964","null","316","null","338","null","2124","null","825","null","2124","null","825","null","0","null","210","null","2254","null","710","null","2157","null","707","null","97","null","163","null","1188","null","455","null","1188","null","455","null","0","210","null","null","737","null","367","null","737","null","367","null","0","null","210","null",
"0500000US35005","Chaves County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35013","Doña Ana County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35025","Lea County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35031","McKinley County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35035","Otero County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35043","Sandoval County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35045","San Juan County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35049","Santa Fe County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35061","Valencia County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36001","Albany County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36005","Bronx County, New York","61574","null","7473","null","7409","null","2009","null","7381","2022","null","null","28","null","48","null","10881","null","2214","null","10696","null","2154","null","185","null","203","null","9811","null","2836","null","8597","null","2981","null","1214","null","836","null","11357","null","2393","null","10574","null","2423","null","783","null","660","null","6224","1445","null","null","5330","null","1304","null","894","null","706","null","5177","null","1088","null","4677","null","1024","null","500","null","468","null","5128","null","1196","null","4816","null","1199","null","312","null","239","null","3742","null","1164","null","3742","null","1164","null","0","207","null","null","1845","null","608","null","1771","null","618","null","74","null","121","null",
"0500000US36007","Broome County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36009","Cattaraugus County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36011","Cayuga County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36013","Chautauqua County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36015","Chemung County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36019","Clinton County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36027","Dutchess County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36029","Erie County, New York","20831","null","3536","null","3547","null","1319","null","3547","1319","null","null","0","null","207","null","7478","null","1781","null","7428","null","1778","null","50","null","87","null","2093","null","747","null","1876","null","785","null","217","null","177","null","3161","null","1213","null","3025","null","1210","null","136","null","164","null","1295","538","null","null","1187","null","541","null","108","null","170","null","1318","null","528","null","1318","null","528","null","0","null","207","null","1005","null","455","null","875","null","395","null","130","null","155","null","822","null","397","null","822","null","397","null","0","207","null","null","112","null","109","null","112","null","109","null","0","null","207","null",
"0500000US36045","Jefferson County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36047","Kings County, New York","87325","null","7180","null","13903","null","2300","null","13638","2291","null","null","265","null","267","null","18054","null","2653","null","17841","null","2642","null","213","null","255","null","8179","null","1762","null","7835","null","1785","null","344","null","281","null","17899","null","2454","null","15292","null","2139","null","2607","null","1277","null","12063","1971","null","null","10780","null","1713","null","1283","null","728","null","6544","null","1484","null","5945","null","1325","null","599","null","385","null","5539","null","1241","null","4802","null","1178","null","737","null","446","null","3337","null","930","null","3270","null","905","null","67","80","null","null","1807","null","636","null","1713","null","622","null","94","null","159","null",
"0500000US36051","Livingston County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36053","Madison County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36055","Monroe County, New York","22627","null","4058","null","3667","null","1324","null","3537","1338","null","null","130","null","165","null","7561","null","2201","null","7485","null","2197","null","76","null","71","null","2274","null","917","null","2028","null","887","null","246","null","269","null","3276","null","1000","null","2946","null","948","null","330","null","382","null","2589","930","null","null","2408","null","944","null","181","null","198","null","1273","null","546","null","1186","null","553","null","87","null","149","null","1161","null","549","null","1129","null","548","null","32","null","53","null","574","null","309","null","574","null","309","null","0","207","null","null","252","null","223","null","252","null","223","null","0","null","207","null",
"0500000US36059","Nassau County, New York","45462","null","5921","null","6938","null","1983","null","6511","1979","null","null","427","null","531","null","12601","null","2352","null","12439","null","2364","null","162","null","147","null","3799","null","1136","null","3348","null","1100","null","451","null","304","null","4508","null","1322","null","3673","null","1155","null","835","null","646","null","5146","1560","null","null","4760","null","1534","null","386","null","441","null","4364","null","1301","null","4273","null","1296","null","91","null","160","null","4394","null","1332","null","4094","null","1236","null","300","null","324","null","2503","null","878","null","2503","null","878","null","0","207","null","null","1209","null","901","null","1209","null","901","null","0","null","207","null",
"0500000US36061","New York County, New York","68725","null","7918","null","9213","null","2712","null","8819","2708","null","null","394","null","509","null","11953","null","2912","null","11852","null","2930","null","101","null","166","null","7800","null","2145","null","7293","null","1979","null","507","null","489","null","11395","null","2178","null","10738","null","2040","null","657","null","705","null","9404","1895","null","null","7709","null","1797","null","1695","null","1141","null","4905","null","1403","null","4497","null","1272","null","408","null","574","null","5972","null","1609","null","5796","null","1561","null","176","null","308","null","4942","null","1474","null","4658","null","1438","null","284","454","null","null","3141","null","1560","null","3141","null","1560","null","0","null","207","null",
"0500000US36063","Niagara County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36065","Oneida County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36067","Onondaga County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36069","Ontario County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36071","Orange County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36075","Oswego County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
