"GEO_ID","NAME","B27001D_001E","B27001D_001EA","B27001D_001M","B27001D_001MA","B27001D_002E","B27001D_002EA","B27001D_002M","B27001D_002MA","B27001D_003E","B27001D_003EA","B27001D_003M","B27001D_003MA","B27001D_004E","B27001D_004EA","B27001D_004M","B27001D_004MA","B27001D_005E","B27001D_005EA","B27001D_005M","B27001D_005MA","B27001D_006E","B27001D_006EA","B27001D_006M","B27001D_006MA","B27001D_007E","B27001D_007EA","B27001D_007M","B27001D_007MA","B27001D_008E","B27001D_008EA","B27001D_008M","B27001D_008MA","B27001D_009E","B27001D_009EA","B27001D_009M","B27001D_009MA","B27001D_010E","B27001D_010M","B27001D_010MA","B27001D_010EA","B27001D_011E","B27001D_011EA","B27001D_011M","B27001D_011MA","B27001D_012E","B27001D_012EA","B27001D_012M","B27001D_012MA","B27001D_013E","B27001D_013EA","B27001D_013M","B27001D_013MA","B27001D_014E","B27001D_014EA","B27001D_014M","B27001D_014MA","B27001D_015E","B27001D_015EA","B27001D_015M","B27001D_015MA","B27001D_016E","B27001D_016EA","B27001D_016M","B27001D_016MA","B27001D_017E","B27001D_017EA","B27001D_017M","B27001D_017MA","B27001D_018E","B27001D_018EA","B27001D_018M","B27001D_018MA","B27001D_019E","B27001D_019EA","B27001D_019M","B27001D_019MA","B27001D_020E","B27001D_020EA","B27001D_020M","B27001D_020MA","B27001D_021E","B27001D_021EA","B27001D_021M","B27001D_021MA","B27001D_022E","B27001D_022EA","B27001D_022M","B27001D_022MA","B27001D_023E","B27001D_023EA","B27001D_023M","B27001D_023MA","B27001D_024E","B27001D_024EA","B27001D_024M","B27001D_024MA","B27001D_025E","B27001D_025EA","B27001D_025M","B27001D_025MA","B27001D_026E","B27001D_026EA","B27001D_026M","B27001D_026MA","B27001D_027E","B27001D_027EA","B27001D_027M","B27001D_027MA","B27001D_028E","B27001D_028EA","B27001D_028M","B27001D_028MA",
"0500000US36045","Jefferson County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36047","Kings County, New York","305708","null","4942","null","21384","null","1893","null","21217","null","1925","null","167","null","157","null","41024","null","1780","null","39661","null","1888","null","1363","null","731","null","28381","null","1613","null","26168","null","1669","null","2213","842","null","null","48328","null","2220","null","44361","null","2348","null","3967","null","854","null","45996","null","1152","null","42388","null","1477","null","3608","null","1093","null","40773","null","634","null","37654","null","1404","null","3119","null","1073","null","39764","null","805","null","37774","null","1021","null","1990","null","697","null","24780","null","501","null","24581","null","524","null","199","null","169","null","15278","null","374","null","15196","null","347","null","82","null","134","null",
"0500000US36051","Livingston County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36053","Madison County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36055","Monroe County, New York","26305","null","1494","null","2152","null","545","null","2152","null","545","null","0","null","207","null","4215","null","866","null","4029","null","879","null","186","null","209","null","3960","null","446","null","3714","null","434","null","246","218","null","null","4068","null","589","null","3750","null","610","null","318","null","322","null","3580","null","632","null","3474","null","556","null","106","null","174","null","3367","null","127","null","3271","null","153","null","96","null","110","null","2292","null","290","null","2292","null","290","null","0","null","207","null","1549","null","391","null","1549","null","391","null","0","null","207","null","1122","null","351","null","1122","null","351","null","0","null","207","null",
"0500000US36059","Nassau County, New York","140365","null","2646","null","8985","null","970","null","8985","null","970","null","0","null","207","null","24459","null","1233","null","23175","null","1409","null","1284","null","950","null","10627","null","1128","null","10301","null","1142","null","326","314","null","null","17854","null","949","null","15517","null","1650","null","2337","null","1439","null","23197","null","529","null","21633","null","938","null","1564","null","747","null","20849","null","356","null","19917","null","543","null","932","null","419","null","17133","null","667","null","16202","null","946","null","931","null","717","null","11172","null","427","null","10650","null","500","null","522","null","371","null","6089","null","949","null","5995","null","943","null","94","null","157","null",
"0500000US36061","New York County, New York","201544","null","3391","null","7092","null","1363","null","7092","null","1363","null","0","null","207","null","14485","null","1589","null","14185","null","1588","null","300","null","298","null","25201","null","2427","null","24434","null","2513","null","767","391","null","null","43191","null","2460","null","39827","null","2911","null","3364","null","1684","null","36460","null","1096","null","35800","null","1205","null","660","null","508","null","25436","null","631","null","23898","null","1356","null","1538","null","1202","null","19671","null","447","null","17529","null","1568","null","2142","null","1617","null","15840","null","547","null","15330","null","608","null","510","null","547","null","14168","null","427","null","14168","null","427","null","0","null","207","null",
"0500000US36063","Niagara County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36065","Oneida County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36067","Onondaga County, New York","17345","null","886","null","1520","null","311","null","1520","null","311","null","0","null","207","null","4289","null","854","null","4202","null","852","null","87","null","111","null","3334","null","562","null","3287","null","549","null","47","62","null","null","1535","null","387","null","1493","null","398","null","42","null","73","null","2143","null","360","null","2048","null","374","null","95","null","125","null","2025","null","391","null","1783","null","362","null","242","null","206","null","1182","null","260","null","1022","null","293","null","160","null","164","null","844","null","326","null","808","null","323","null","36","null","60","null","473","null","262","null","473","null","262","null","0","null","207","null",
"0500000US36069","Ontario County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36071","Orange County, New York","11041","null","807","null","779","null","55","null","779","null","55","null","0","null","207","null","2048","null","397","null","2048","null","397","null","0","null","207","null","1071","null","374","null","1071","null","374","null","0","207","null","null","1319","null","745","null","818","null","485","null","501","null","684","null","1351","null","550","null","1202","null","467","null","149","null","231","null","2149","null","408","null","2062","null","412","null","87","null","111","null","1193","null","298","null","1149","null","306","null","44","null","76","null","769","null","321","null","769","null","321","null","0","null","207","null","362","null","196","null","362","null","196","null","0","null","207","null",
"0500000US36075","Oswego County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36079","Putnam County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36081","Queens County, New York","586692","null","5151","null","36873","null","1749","null","36096","null","1794","null","777","null","612","null","74493","null","2094","null","71071","null","2220","null","3422","null","1250","null","45379","null","2033","null","40543","null","2084","null","4836","1049","null","null","88870","null","1933","null","76677","null","2471","null","12193","null","1828","null","84634","null","1060","null","72927","null","2307","null","11707","null","2031","null","84149","null","1340","null","73436","null","1908","null","10713","null","1835","null","85378","null","1253","null","75004","null","2282","null","10374","null","2150","null","54000","null","1041","null","50948","null","1725","null","3052","null","1520","null","32916","null","1000","null","32026","null","1101","null","890","null","579","null",
"0500000US36083","Rensselaer County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36085","Richmond County, New York","50788","null","1979","null","3343","null","608","null","3293","null","597","null","50","null","89","null","7565","null","823","null","7294","null","787","null","271","null","260","null","3738","null","648","null","3441","null","644","null","297","213","null","null","7623","null","534","null","7320","null","620","null","303","null","313","null","6934","null","444","null","6684","null","447","null","250","null","226","null","6941","null","504","null","6751","null","537","null","190","null","185","null","7676","null","129","null","7555","null","194","null","121","null","145","null","4974","null","95","null","4916","null","142","null","58","null","99","null","1994","null","354","null","1994","null","354","null","0","null","207","null",
"0500000US36087","Rockland County, New York","19160","null","874","null","1125","null","234","null","1125","null","234","null","0","null","207","null","2557","null","339","null","2557","null","339","null","0","null","207","null","1433","null","529","null","1403","null","537","null","30","56","null","null","1989","null","633","null","1854","null","620","null","135","null","129","null","2775","null","502","null","2775","null","502","null","0","null","207","null","2796","null","55","null","2746","null","106","null","50","null","86","null","3066","null","100","null","2958","null","159","null","108","null","119","null","1988","null","242","null","1889","null","289","null","99","null","165","null","1431","null","110","null","1431","null","110","null","0","null","207","null",
"0500000US36089","St. Lawrence County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36091","Saratoga County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36093","Schenectady County, New York","7885","null","947","null","633","null","309","null","589","null","300","null","44","null","74","null","1512","null","313","null","1315","null","231","null","197","null","253","null","553","null","253","null","553","null","253","null","0","207","null","null","905","null","410","null","525","null","454","null","380","null","335","null","1540","null","665","null","1362","null","611","null","178","null","207","null","929","null","300","null","903","null","306","null","26","null","51","null","1163","null","476","null","693","null","481","null","470","null","434","null","565","null","387","null","565","null","387","null","0","null","207","null","85","null","97","null","85","null","97","null","0","null","207","null",
"0500000US36101","Steuben County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36103","Suffolk County, New York","59561","null","3036","null","3666","null","637","null","3666","null","637","null","0","null","207","null","10556","null","1006","null","10439","null","1011","null","117","null","147","null","6575","null","701","null","6323","null","749","null","252","193","null","null","7679","null","711","null","6841","null","726","null","838","null","420","null","9007","null","384","null","8511","null","457","null","496","null","291","null","8040","null","1276","null","7473","null","1198","null","567","null","327","null","6942","null","537","null","6253","null","743","null","689","null","573","null","4309","null","322","null","4267","null","326","null","42","null","73","null","2787","null","307","null","2761","null","314","null","26","null","47","null",
"0500000US36105","Sullivan County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36109","Tompkins County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36111","Ulster County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36113","Warren County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36117","Wayne County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US36119","Westchester County, New York","59129","null","2050","null","2949","null","603","null","2925","null","605","null","24","null","41","null","8549","null","996","null","8549","null","996","null","0","null","207","null","4755","null","645","null","4632","null","610","null","123","169","null","null","6902","null","649","null","6142","null","675","null","760","null","461","null","10391","null","401","null","9992","null","524","null","399","null","327","null","10071","null","410","null","9081","null","413","null","990","null","552","null","6979","null","504","null","6514","null","570","null","465","null","318","null","5026","null","308","null","4813","null","325","null","213","null","223","null","3507","null","129","null","3507","null","129","null","0","null","207","null",
"0500000US37001","Alamance County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37019","Brunswick County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37021","Buncombe County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37023","Burke County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37025","Cabarrus County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37027","Caldwell County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37031","Carteret County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37035","Catawba County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37037","Chatham County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37045","Cleveland County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37049","Craven County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37051","Cumberland County, North Carolina","8792","null","714","null","914","null","450","null","635","null","423","null","279","null","331","null","1128","null","597","null","1128","null","597","null","0","null","216","null","850","null","407","null","734","null","393","null","116","143","null","null","1030","null","423","null","786","null","434","null","244","null","232","null","1246","null","560","null","1042","null","545","null","204","null","232","null","1347","null","589","null","1208","null","561","null","139","null","223","null","1248","null","439","null","953","null","425","null","295","null","279","null","825","null","375","null","825","null","375","null","0","null","216","null","204","null","222","null","204","null","222","null","0","null","216","null",
"0500000US37057","Davidson County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37063","Durham County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37067","Forsyth County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37069","Franklin County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37071","Gaston County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37081","Guilford County, North Carolina","26950","null","1259","null","2198","null","345","null","2198","null","345","null","0","null","216","null","4731","null","931","null","4443","null","985","null","288","null","288","null","2559","null","435","null","2440","null","373","null","119","154","null","null","4721","null","424","null","3817","null","670","null","904","null","603","null","4653","null","91","null","4001","null","383","null","652","null","386","null","3309","null","348","null","3159","null","365","null","150","null","176","null","2850","null","490","null","2559","null","533","null","291","null","319","null","497","null","300","null","497","null","300","null","0","null","216","null","1432","null","700","null","1432","null","700","null","0","null","216","null",
"0500000US37085","Harnett County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37089","Henderson County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37097","Iredell County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37101","Johnston County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US37109","Lincoln County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
